open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote
1774839600000,67121.01,67319.33,66977.62,67173.8,466.26604,1774843199999,31308868.6122205,153126,246.45355,16550547.6491157
1774843200000,67173.8,67650.01,67167.92,67616.29,809.57231,1774846799999,54608345.1839001,162626,450.76391,30405399.7704679
1774846800000,67616.28,67800.0,67442.0,67492.46,627.15632,1774850399999,42407043.3575564,137903,336.04717,22721900.3690158
1774850400000,67492.46,67585.97,67278.53,67305.14,721.7835,1774853999999,48625206.8094241,114040,314.70465,21201650.0425046
1774854000000,67305.14,67624.39,67227.88,67624.39,584.47106,1774857599999,39388711.2827653,111767,322.58642,21745220.1961121
1774857600000,67624.39,67946.02,67604.56,67666.44,1729.15176,1774861199999,117207953.1949365,156355,790.15228,53573851.2768667
1774861200000,67666.44,67698.62,67460.0,67495.46,607.44273,1774864799999,41049251.4272901,90232,242.1958,16364397.9951424
1774864800000,67495.46,67518.37,67360.41,67488.53,255.63666,1774868399999,17240420.9847533,66480,106.0682,7153604.8766007
1774868400000,67488.88,68042.3,67488.88,67680.45,790.86208,1774871999999,53545353.6634445,159590,389.43944,26377977.2725387
1774872000000,67680.44,67979.93,67666.17,67899.59,627.65449,1774875599999,42602883.9370498,141000,375.02544,25455834.6873986
1774875600000,67899.59,68169.65,67428.57,67529.52,1379.99177,1774879199999,93664794.0440338,251500,527.42492,35808167.7057868
1774879200000,67529.52,67864.49,67088.73,67799.54,1205.57197,1774882799999,81266034.6562651,286048,568.28367,38323396.4732342
1774882800000,67799.54,67896.89,67407.63,67629.4,964.70473,1774886399999,65275371.152185,206064,477.0559,32282253.6397717
1774886400000,67629.4,67641.65,67222.0,67368.1,660.26793,1774889999999,44495882.453708,167931,340.22315,22931018.9573053
1774890000000,67368.1,67465.2,66650.0,66828.02,917.71373,1774893599999,61464310.6972598,202805,392.80381,26302133.1341011
1774893600000,66828.02,66929.18,66508.25,66653.46,498.11738,1774897199999,33224348.7577509,131192,231.61494,15450459.5365688
1774897200000,66653.45,66664.57,66233.13,66550.05,597.89786,1774900799999,39708455.6199538,174554,264.65959,17577067.9072773
1774900800000,66550.06,66691.48,66523.75,66651.4,324.61202,1774904399999,21626734.1375042,97052,186.60819,12432587.3377993
1774904400000,66651.41,66994.17,66587.32,66809.3,481.422,1774907999999,32176094.0565828,103837,300.52215,20086689.4228647
1774908000000,66809.3,66989.1,66683.72,66784.98,169.50316,1774911599999,11323907.0106627,84983,88.94477,5942175.3968969
1774911600000,66784.97,66797.38,66419.79,66797.37,698.2419,1774915199999,46524917.3626563,104369,372.17526,24801157.2335473
1774915200000,66797.38,67303.33,66544.51,67208.75,658.94529,1774918799999,44099695.9580205,191088,393.59593,26337297.1846273
1774918800000,67208.74,68408.37,67050.0,67938.54,1458.05548,1774922399999,99050575.1001929,292849,873.1389,59302635.7780983
1774922400000,67938.05,68096.87,67775.18,67943.43,435.18783,1774925999999,29578428.1853737,128083,208.78517,14193436.6979327
1774926000000,67943.43,68009.99,67648.2,67704.74,387.87365,1774929599999,26289906.1824811,105922,146.71679,9947468.1942758
1774929600000,67704.74,67979.38,67405.89,67544.01,1149.88888,1774933199999,77791058.6014799,123939,414.63081,28072242.5628493
1774933200000,67544.01,67780.34,67400.0,67681.68,653.43122,1774936799999,44182442.3272217,133582,376.73227,25475279.7217283
1774936800000,67681.69,67711.02,67333.33,67492.85,511.27605,1774940399999,34498903.0179359,121493,217.23934,14658196.1588734
1774940400000,67492.86,67524.65,67103.32,67367.69,1579.98188,1774943999999,106359970.3788738,145622,605.41659,40752722.8381393
1774944000000,67367.7,67496.0,66688.68,66778.33,897.84489,1774947599999,60236165.7141717,174041,260.15629,17440128.5051505
1774947600000,66778.34,66924.33,65998.05,66124.99,1512.48446,1774951199999,100534455.6949861,239700,619.46699,41195786.6725227
1774951200000,66125.0,66471.08,66100.01,66363.38,788.27557,1774954799999,52286554.1690158,145303,446.23322,29600794.3637268
1774954800000,66363.38,66922.58,66240.14,66685.69,989.3859,1774958399999,65932634.0742225,203458,585.61079,39041757.436585
1774958400000,66685.69,66939.9,66520.71,66653.26,539.00678,1774961999999,35968795.4261587,164024,249.72259,16669203.4198099
1774962000000,66653.27,67412.11,66653.27,67302.29,1087.22021,1774965599999,72908698.1179671,258227,516.73142,34659481.9590159
1774965600000,67302.28,67767.87,66427.53,66587.45,1485.37387,1774969199999,99828835.8254467,390117,615.24153,41366461.5220315
1774969200000,66587.46,67283.25,66587.46,66736.8,1025.58837,1774972799999,68683924.1528299,312283,471.74334,31592794.2434492
1774972800000,66736.79,68030.19,66729.28,67665.83,1334.03651,1774976399999,90073634.2336934,426038,791.73792,53466071.564717
1774976400000,67665.83,68589.49,67403.81,67526.75,2195.81331,1774979999999,149343648.7611285,448962,1202.7266,81809747.0254292
1774980000000,67526.76,67947.98,67526.3,67854.05,426.40012,1774983599999,28895375.3828124,185882,239.23889,16210906.2690055
1774983600000,67854.04,68029.41,67716.35,67838.8,435.2447,1774987199999,29547211.8770696,175714,226.51613,15378912.2771578
1774987200000,67838.79,68267.27,67831.7,68265.53,693.06575,1774990799999,47172293.0502389,124089,410.82614,27963636.2315832
1774990800000,68265.53,68410.3,67884.0,68277.99,494.48096,1774994399999,33688500.9399479,141839,250.24542,17052115.0575351
1774994400000,68278.0,68341.16,67962.27,68172.87,755.55219,1774997999999,51503495.3587956,117127,264.2852,18016406.727743
1774998000000,68173.59,68371.1,68090.2,68284.48,610.99275,1775001599999,41713284.9248103,97438,339.44435,23175210.3547752
1775001600000,68284.49,68343.77,67853.3,68330.75,542.79511,1775005199999,36964428.9306149,141298,252.65587,17213688.1801608
1775005200000,68330.76,68378.64,67760.33,67782.73,966.68117,1775008799999,65737891.7454296,152219,451.41432,30707390.3215428
1775008800000,67782.74,67913.98,67578.75,67668.89,1114.17912,1775012399999,75488162.1317747,130482,649.1144,43985748.9775553
1775012400000,67668.9,68250.0,67668.9,68170.67,551.94514,1775015999999,37558350.2655191,120855,349.53131,23783777.9993857
1775016000000,68170.67,68476.26,68005.33,68303.83,711.87735,1775019599999,48535951.6071027,120404,337.8626,23046727.7834342
1775019600000,68303.83,68755.51,68150.0,68456.02,817.4812,1775023199999,55986817.2167996,158981,463.29679,31734140.7787802
1775023200000,68456.01,69236.78,68456.01,69102.85,1241.29278,1775026799999,85573484.958869,202557,713.59364,49186265.9771993
1775026800000,69102.8,69310.0,68667.02,68692.0,1537.595,1775030399999,105998400.753271,167297,705.9163,48676245.4956716
1775030400000,68692.0,68851.35,68389.21,68670.16,1279.02403,1775033999999,87770962.7043571,164398,646.66797,44385789.4887246
1775034000000,68670.15,68733.78,68390.25,68644.0,480.44871,1775037599999,32932448.5740685,132848,204.76908,14035233.5095063
1775037600000,68644.01,68662.26,68407.08,68585.55,974.80784,1775041199999,66814968.0801882,102851,540.2875,37043728.5333605
1775041200000,68585.55,68736.15,68505.91,68712.52,752.56981,1775044799999,51618577.0041597,95196,401.14208,27516179.9122743
1775044800000,68712.52,68786.0,68248.3,68393.6,1365.22557,1775048399999,93540401.2087322,194431,667.88113,45775769.6690316
1775048400000,68393.6,68681.25,67918.83,68116.07,1032.06992,1775051999999,70434739.2655751,277507,540.26179,36877380.3877019
1775052000000,68116.06,68690.98,68059.38,68593.55,905.1708,1775055599999,61909080.1570197,261893,500.73278,34248483.3296865
1775055600000,68593.56,68965.0,68428.94,68918.52,789.38357,1775059199999,54260261.722722,200302,463.37926,31862679.7415432
1775059200000,68918.52,68986.66,68610.0,68816.34,705.16345,1775062799999,48516428.7538847,176410,316.6493,21791070.1564072
1775062800000,68816.35,69171.77,68247.17,68266.62,768.87563,1775066399999,52768433.459938,204552,372.93641,25601608.6985094
1775066400000,68266.62,68330.31,67939.28,68084.76,723.37275,1775069999999,49263746.8414043,208686,326.20418,22218564.8957369
1775070000000,68084.76,68287.39,68028.19,68176.84,412.79717,1775073599999,28136244.5282347,129547,174.51165,11896068.0021552
1775073600000,68176.84,68249.0,67964.48,68191.09,276.10606,1775077199999,18805997.9891181,86847,136.35869,9287103.2507633
1775077200000,68191.09,68534.0,68171.56,68362.53,326.52766,1775080799999,22321978.93075,106122,167.57464,11455540.3568606
1775080800000,68362.53,68362.53,68070.38,68122.99,270.47066,1775084399999,18446321.3937662,113098,114.5839,7815403.2436669
1775084400000,68122.99,68250.0,67996.89,68113.92,474.3294,1775087999999,32324148.8512252,93129,205.17285,13981445.2372549
1775088000000,68113.92,68653.38,68050.0,68600.29,409.1904,1775091599999,27960256.8994137,136511,267.95482,18310801.0760432
1775091600000,68600.29,68600.29,67050.84,67359.27,1944.08944,1775095199999,131509479.5706229,491555,850.72002,57541378.8209099
1775095200000,67359.27,67359.27,66624.64,66852.99,1169.08434,1775098799999,78314042.4229072,250515,631.82594,42336621.6784685
1775098800000,66852.99,66969.54,66500.0,66576.25,767.73135,1775102399999,51211754.3419911,151127,367.59086,24524389.1710915
1775102400000,66576.25,66655.46,66217.07,66330.27,889.41375,1775105999999,59110679.9575994,139567,534.91115,35554007.8990021
1775106000000,66330.27,66667.92,66311.0,66591.54,966.2787,1775109599999,64230224.3449176,128712,472.50635,31415975.0216458
1775109600000,66591.54,66824.95,66548.45,66681.49,493.29026,1775113199999,32876884.9738252,106254,214.93046,14323889.502695
1775113200000,66681.48,66961.26,66557.33,66930.79,645.82875,1775116799999,43150864.6847726,115984,458.12166,30610762.8395984
1775116800000,66930.79,66930.79,66180.0,66439.12,781.90752,1775120399999,52046931.2295488,104427,295.15421,19663951.372939
1775120400000,66439.12,66517.43,66294.0,66469.6,483.38047,1775123999999,32106010.6129989,97061,230.23561,15293051.1494132
1775124000000,66469.6,66511.79,66229.55,66457.28,452.52391,1775127599999,30041576.8106871,104569,239.02508,15869856.3329213
1775127600000,66457.28,66516.06,66167.1,66220.28,1122.63022,1775131199999,74524370.5540361,132520,574.6457,38141550.52711
1775131200000,66220.28,66248.51,65961.66,66052.71,1024.11018,1775134799999,67692571.5923428,189417,509.61891,33695857.4678715
1775134800000,66052.71,66285.81,65712.12,66270.87,1225.30288,1775138399999,80872803.4766977,300566,678.86881,44817138.4881531
1775138400000,66270.87,67104.86,66168.07,66868.18,1908.17735,1775141999999,127203440.5669169,424868,1124.33232,74927260.7642599
1775142000000,66868.17,66994.51,66646.36,66852.91,825.60342,1775145599999,55170936.2290639,232042,414.68655,27715984.5540527
1775145600000,66852.91,67300.0,66759.28,67095.85,920.46412,1775149199999,61691443.8014926,223859,538.5715,36093044.7355741
1775149200000,67095.85,67430.99,66666.66,66679.16,1455.89824,1775152799999,97664163.2228845,205313,447.60909,30044616.3400027
1775152800000,66679.16,67065.35,66596.8,66981.99,929.27922,1775156399999,62035411.1880985,211669,343.15033,22921113.6844608
1775156400000,66981.99,67109.09,66878.0,66975.99,436.15774,1775159999999,29226624.759629,140367,239.10722,16023205.1549733
1775160000000,66976.0,67100.0,66798.0,66939.25,284.18038,1775163599999,19026306.0615635,76199,132.33454,8860931.5671873
1775163600000,66939.25,67012.09,66731.08,66935.93,272.54969,1775167199999,18223681.1601734,73662,106.42405,7115876.7217852
1775167200000,66935.94,67037.48,66825.61,66982.48,352.22156,1775170799999,23588882.137687,77612,180.65906,12097774.790509
1775170800000,66982.48,67096.68,66855.5,66901.99,444.18527,1775174399999,29744120.9271868,74757,237.67196,15916424.215083
1775174400000,66901.99,67000.0,66702.83,66785.86,388.08477,1775177999999,25935623.7535103,84936,165.4657,11058640.5917199
1775178000000,66785.87,66844.77,66740.39,66806.18,155.14539,1775181599999,10363794.7195668,23928,84.81663,5665454.9420774
